Name,Number,Museum,Latitude,Sex,Length,Family,Habitat,X1,Y1,Z1,X2,Y2,Z2,X3,Y3,Z3,X4,Y4,Z4,X5,Y5,Z5,X6,Y6,Z6,X7,Y7,Z7,X8,Y8,Z8,X9,Y9,Z9,X10,Y10,Z10,X11,Y11,Z11,X12,Y12,Z12,X13,Y13,Z13,X14,Y14,Z14,X15,Y15,Z15,X16,Y16,Z16,X17,Y17,Z17,X18,Y18,Z18,X19,Y19,Z19,X20,Y20,Z20,X21,Y21,Z21,X22,Y22,Z22,X23,Y23,Z23,X24,Y24,Z24,X25,Y25,Z25,X26,Y26,Z26,X27,Y27,Z27,X28,Y28,Z28,X29,Y29,Z29,X30,Y30,Z30,X31,Y31,Z31,X32,Y32,Z32,X33,Y33,Z33,X34,Y34,Z34,X35,Y35,Z35,X36,Y36,Z36,X37,Y37,Z37,X38,Y38,Z38,X39,Y39,Z39,X40,Y40,Z40,X41,Y41,Z41,X42,Y42,Z42,X43,Y43,Z43,X44,Y44,Z44,X45,Y45,Z45,X46,Y46,Z46,X47,Y47,Z47,X48,Y48,Z48,X49,Y49,Z49,X50,Y50,Z50,X51,Y51,Z51,X52,Y52,Z52,X53,Y53,Z53
Trachemys_scripta,101107,USNM,38.03533,M,117,Emydidae,A,-160.0532509,89.64558643,-45.78842641,-161.2077426,104.0757812,-51.26883061,-167.4871637,117.2997862,-58.76295773,-178.1161421,126.4773091,-62.42941827,-194.3990542,132.8770586,-63.48722645,-210.7404774,133.3299183,-65.01572821,-227.0177788,132.7581328,-66.23183692,-243.6098778,132.5243891,-63.68540268,-261.0317521,128.393046,-60.40527556,-272.7375749,118.843617,-55.73611145,-286.5714376,94.27978416,-51.04380341,-289.1458249,79.20706957,-48.67951495,-168.9204848,89.62805314,-41.68173011,-173.9757819,105.1231696,-47.70306122,-177.2348691,113.7544556,-52.862456,-186.5683882,122.6707827,-56.40077327,-198.1533816,127.4890298,-56.71116253,-212.0964516,130.1112078,-56.8556368,-227.5383671,128.3324309,-55.9299795,-241.6542652,124.1713314,-54.97947503,-253.9697454,118.3572938,-51.96395025,-263.8079225,110.638941,-48.97307225,-276.3117603,92.05556161,-42.50409131,-279.6569108,82.09184613,-40.62281983,-174.7249041,102.682937,-44.71118133,-202.0577938,127.6833988,-56.12575116,-231.6622961,126.439337,-55.83499918,-256.1793401,115.0501153,-49.56289199,-271.7063171,99.23859815,-44.31202355,-190.1086091,98.86709287,-34.25693461,-200.9725335,108.6177038,-36.03651302,-212.8274393,101.8425416,-30.55410502,-225.3695497,108.7439434,-34.9044639,-236.0817862,98.95916767,-29.97400373,-248.2498866,103.1104486,-36.71219576,-258.1301436,91.20123974,-32.85006375,-190.1246395,90.62935405,-30.22578172,-212.1135841,89.53838291,-25.69427895,-233.8859175,87.47035689,-24.18140686,-256.0503953,85.07490929,-30.0275053,-161.7670043,85.95107263,-71.3022628,-165.6697134,101.2239672,-70.962618,-189.8983098,113.5198101,-78.33982316,-210.4471204,111.0897969,-77.82745045,-240.1400906,109.7912317,-74.70351987,-270.7197442,101.0266927,-68.76915385,-281.3649534,90.66672499,-63.4601751,-278.2071585,78.35645473,-62.75754119,-209.2790028,81.38079625,-74.35706214,-240.2841642,79.96300466,-70.98726479,-254.1416718,79.4624544,-69.10689503,-194.9295613,115.4633999,-74.90049381,-239.404394,110.2057185,-69.51076175
Trachemys_scripta,105274,USNM,23.29,M,241,Emydidae,A,-109.8472713,140.7472015,-46.18154109,-112.3389134,170.6443285,-51.46255182,-126.8094335,200.2454821,-60.81623873,-153.601315,219.0191664,-67.62032644,-184.5331114,226.4615047,-71.78416654,-215.5299806,229.1402184,-77.54739731,-249.8514455,229.3278057,-77.32629387,-287.3846857,226.1499592,-74.56879134,-319.9159758,214.1886127,-64.00656366,-345.1930305,193.2118346,-58.95531901,-371.8172282,145.9969648,-61.76459106,-377.4007093,113.606752,-67.23370477,-128.0827377,139.2528969,-37.59625056,-134.9358106,165.8154249,-41.61385715,-143.3272231,189.8369131,-49.89090225,-162.2968479,205.5902251,-52.72688408,-189.5015453,213.2074661,-50.97878487,-217.1010114,218.7043208,-53.51198701,-247.9502033,217.3123178,-52.93829366,-281.0921061,207.2252975,-53.6088229,-304.7934893,189.9429272,-49.93143101,-325.0518874,176.2127531,-47.64377336,-355.62635,137.133645,-49.13106535,-357.4897448,114.2224178,-46.6535516,-135.5052757,159.6488659,-40.01704467,-198.7834561,213.290483,-48.2683081,-261.899934,212.8492043,-50.3863225,-307.3372103,185.7298957,-47.1177245,-342.7001509,149.3428047,-42.44320137,-168.2070341,153.4336311,-24.77689067,-192.8715168,159.4445721,-16.76735601,-211.9068333,151.2874632,-10.9930907,-238.8897053,154.8477033,-10.28327022,-261.8436269,144.5403014,-11.20996596,-284.2687151,146.4741317,-15.9353305,-315.0744907,131.0268995,-25.26962963,-168.5990184,132.5702923,-20.978325,-209.8726608,125.6699875,-8.902714252,-254.9303281,121.8209929,-7.464304252,-310.9959363,118.1399916,-23.23690096,-107.3709951,144.738717,-97.0287364,-119.6481152,176.2863855,-94.35569458,-168.6507879,194.5126737,-105.8854562,-209.1415963,194.7198551,-106.8715529,-270.7722259,185.7636181,-100.6249677,-331.5992929,170.0340252,-93.48138718,-359.8629975,143.7846927,-87.63163317,-347.1025229,120.3193663,-93.35588207,-199.7735747,136.3323512,-118.8591966,-264.8854494,131.5123164,-111.1397571,-298.5997049,128.0563374,-103.879231,-178.1143047,197.1505494,-96.58622013,-273.1933294,188.473373,-86.41277976
Trachemys_scripta,105277,USNM,23.29,M,224,Emydidae,A,-111.7408921,131.1513476,-62.45581064,-114.0916348,158.0035039,-68.74954928,-127.5657798,180.1233394,-76.78155569,-153.0440495,196.6658042,-83.831466,-180.7166682,203.6970722,-86.67517134,-207.6114497,204.8979381,-86.33578088,-236.5776419,203.264571,-85.75353673,-268.472387,202.2922495,-81.64931012,-299.8428304,193.1390855,-73.59372369,-325.5360406,180.6436105,-62.50589291,-357.9690946,130.7201565,-58.55987384,-361.0197797,103.8917817,-55.6136863,-125.5225846,130.1273316,-52.7825771,-131.5738727,153.0810318,-58.15175882,-140.8802057,174.3464457,-68.44613338,-160.6419425,187.7904608,-75.23112158,-184.582878,194.3346107,-70.69923074,-209.7481588,197.4719574,-69.7618761,-238.908533,195.1309893,-67.97614606,-266.6287148,187.3523165,-66.52446573,-289.891877,176.3142656,-60.11534642,-311.8309327,161.7130177,-55.62799552,-341.5682104,123.5682677,-48.43287685,-343.342352,105.6717679,-42.97864597,-132.5353111,147.5093041,-54.58624404,-189.6183123,194.0960901,-68.44059106,-247.536589,192.3448232,-66.01417073,-294.4635717,171.5469781,-56.40794868,-329.6219272,136.7451438,-46.39149546,-161.3991218,147.6676124,-35.91170567,-184.562825,154.0505318,-28.62015093,-206.5051053,146.6753386,-19.12779802,-233.4549068,150.3860617,-19.48442003,-258.176501,139.9871895,-16.59083397,-281.3834341,142.2231561,-24.50443665,-306.4932917,124.1441634,-26.50450268,-159.9363569,127.5615475,-28.57520789,-204.0467411,121.7738716,-12.79375172,-252.7490747,118.7439448,-9.944101002,-302.0819208,111.9124012,-21.83365116,-116.2198792,127.6366206,-104.9475401,-128.1362339,153.7495343,-103.8330333,-172.1957298,170.820231,-114.5156714,-204.8976358,168.8130103,-112.9231158,-262.5586489,162.7907437,-101.270877,-323.8493666,144.5153519,-91.71786102,-347.2738603,122.4120426,-82.21553197,-337.9565434,103.7359926,-84.02836894,-203.5984192,117.9703401,-114.9983556,-260.5149498,111.5610192,-104.6081496,-290.8700432,108.4842349,-97.81237904,-180.2101016,173.8515684,-105.8910416,-264.6899164,162.3702341,-91.11264154
Trachemys_scripta,105279,USNM,23.29,M,207,Emydidae,A,-110.2156775,123.7740839,-54.75895112,-112.6534989,150.3625422,-59.55089319,-126.591537,174.0336921,-63.25442297,-150.5859797,191.645576,-63.28642917,-177.5993025,199.9911136,-62.33310926,-205.9727367,203.0523993,-63.45211418,-236.7067535,200.9598813,-63.9222114,-265.8241044,198.1588856,-60.80589922,-296.5234899,187.007607,-55.05781014,-319.8217727,169.1612802,-49.19643735,-347.4573483,130.4062303,-49.85089827,-350.7843762,102.5985079,-51.09207195,-121.7830365,121.7474965,-49.07073484,-128.0517057,147.4494743,-50.0135543,-137.046151,165.6991598,-53.20084549,-155.4975664,180.3640514,-53.39550776,-180.5122693,185.8810296,-45.08662084,-206.4097171,189.961465,-44.3121115,-235.385211,188.9918896,-43.93873964,-264.0971838,180.3894948,-42.82841775,-287.012806,169.4233876,-40.73670742,-307.2483895,154.8452258,-39.8730452,-331.6731488,119.2910975,-41.4584116,-336.4067326,101.674569,-41.73233206,-129.0172425,142.261645,-47.9629371,-186.3321451,186.6541254,-41.18711625,-246.4027098,183.3686953,-39.99299268,-292.4185197,161.383171,-36.93241367,-321.5424334,129.1225499,-36.45827786,-155.5030185,133.2237844,-30.09116694,-179.8364037,138.9410789,-20.05414786,-198.6316079,131.1864947,-13.7614488,-227.0256392,133.6907516,-11.56231076,-246.9419686,125.4736427,-10.98943031,-274.1706516,129.0363251,-14.76767486,-296.9836924,113.8573152,-20.62298968,-155.5469387,113.7296943,-28.70399658,-197.0324092,105.5234897,-15.50492778,-244.6279314,102.8696013,-11.51697708,-294.2788162,100.5742428,-20.7682796,-121.6051346,130.4006771,-100.7487118,-132.1811096,151.2965776,-92.84045759,-176.2718029,173.7691615,-94.63482336,-201.6764362,174.6389826,-92.11360412,-258.8922912,162.4530055,-83.35794315,-312.6945906,146.3454123,-78.08358606,-336.5679751,124.4556036,-72.23180504,-326.0851917,108.1248759,-77.49586362,-197.1180282,125.5774357,-107.0074864,-257.1795059,116.8903305,-95.68274835,-289.2051793,113.5965203,-87.33872528,-176.9648328,175.2103486,-84.24573626,-261.0284266,162.0286459,-73.10728028
Trachemys_scripta,105280,USNM,23.29,M,233,Emydidae,A,-29.68460621,138.2323443,-36.08407562,-26.77133018,163.5643743,-43.61884402,-37.34723511,193.5273073,-56.495522,-50.88940148,209.9081814,-56.20062453,-89.27169295,229.104953,-72.49414439,-122.2734098,235.4493912,-79.28374176,-157.2893899,236.5873497,-88.78387956,-197.3539165,236.0022601,-91.46966614,-235.8613066,225.617123,-86.15077147,-261.0343805,207.1857755,-84.68692209,-291.7142529,157.9105874,-90.91802478,-290.9863686,128.2009205,-89.1315578,-45.60825118,138.8665324,-26.62935388,-50.681756,164.4625688,-32.95507335,-55.49391395,187.4519898,-44.58700376,-71.86629813,206.3450672,-53.39250101,-101.030461,218.2017252,-51.34172079,-129.0148293,225.6525148,-58.80437586,-166.844252,225.9094633,-64.44046689,-198.5936519,216.2630531,-68.28405597,-225.6342052,201.9015566,-67.66480199,-247.208773,188.7358116,-72.15229652,-277.6733283,148.1129949,-77.09569048,-284.4281476,127.9851942,-78.40201573,-53.14792942,158.4906649,-29.62773386,-105.0114233,217.9460042,-50.77534987,-176.4967995,220.5337985,-63.04361648,-229.2483614,197.9977197,-66.02348226,-265.1032086,162.309091,-69.74217716,-84.94090423,156.9711707,-16.98826267,-111.2142944,167.7520615,-14.17533157,-136.7054853,160.9696244,-10.20429116,-167.3782998,166.4352007,-17.55013287,-190.1533243,156.9588961,-18.94667645,-219.1070799,161.0683327,-32.56688885,-245.3213474,142.0563963,-43.020866,-84.5200897,137.0461057,-10.11622084,-135.3489364,132.4718705,-6.851686439,-190.7599968,127.9277082,-15.2450637,-247.2762833,127.200233,-42.20000157,-26.78217276,140.0915383,-86.94555236,-36.1865686,172.2062101,-83.48349903,-84.06326971,194.2906856,-105.4600603,-106.3730866,193.8431739,-109.0365743,-181.6341323,189.5549371,-112.6182028,-246.5399091,175.9399414,-113.7971789,-272.2692274,149.3204072,-110.5229271,-258.0191229,128.5193443,-113.1095963,-107.4998956,136.9319518,-116.6802799,-178.7975726,135.9310597,-118.538451,-206.3409756,132.914677,-117.4375209,-89.43433151,199.454818,-92.47802522,-182.7331189,193.3285609,-101.0075484
Trachemys_stejnegeri,194,ANSP,18.98,F,219,Emydidae,A,183.859614,147.3803499,-89.50779503,181.2488954,170.4115119,-92.59649004,169.5601447,197.4674103,-99.6353036,145.3947315,217.8145431,-104.0024573,117.7522487,226.9039388,-102.3341155,89.63108541,231.4859958,-103.2236966,63.3572663,235.4279688,-105.6403285,28.51175032,233.4491886,-109.6670761,-5.048569245,229.3877468,-108.5395626,-32.04543704,216.0815393,-102.6904105,-63.06201304,173.2682079,-105.2453166,-66.92977037,144.8291647,-109.4990351,168.4809015,144.7586699,-81.8468982,164.6166639,171.1210852,-86.017451,157.5467764,196.3698646,-92.07989742,139.497108,209.3593989,-96.08613014,114.3790606,218.1210595,-87.72792874,86.65522216,223.5162697,-88.66427176,56.48327569,227.3540593,-88.49914716,23.36855119,219.2895021,-96.87786341,1.206354933,209.5843586,-95.99974644,-18.60105581,196.1395751,-96.56672121,-48.2983445,163.1000718,-99.89535978,-47.95291025,144.6346756,-96.74351113,161.8791352,161.961597,-81.80053857,105.0677222,216.2179028,-83.6435585,46.69878785,223.5722833,-88.24160505,-2.857601013,206.8811219,-94.84528206,-35.33747064,172.5414383,-94.99552333,130.8471731,160.1951056,-65.55115082,106.465147,170.6811216,-60.0671434,79.45761949,161.5298796,-56.64296986,53.06744889,169.8989418,-58.57468642,27.06414451,160.3779293,-64.28636875,7.555305609,166.1845432,-71.1983722,-13.34693559,151.1294428,-77.82507817,127.4446207,144.9760874,-61.82599195,81.95570744,143.3062371,-55.5178699,30.73489874,142.3129754,-60.59077544,-10.80087906,142.347368,-76.10042103,176.4787853,151.233425,-139.2305152,170.3695771,181.3336701,-132.138001,132.6708849,202.533578,-138.1479535,91.32305954,205.1968912,-142.2779794,31.18874001,201.9996886,-139.3752255,-24.68301146,183.3054108,-146.0458776,-46.10516387,166.7121977,-147.1118464,-42.31966715,146.6679609,-147.4398833,87.95711205,149.8904048,-150.5355171,32.53940299,148.0286802,-149.2314149,4.385858425,147.1524739,-147.5636764,120.4977218,206.4270795,-133.4260132,28.38805771,205.2946385,-128.3836789
Trachemys_stejnegeri,195,ANSP,18.98,F,202,Emydidae,A,185.008834,139.8801042,-85.70762083,184.471305,163.805299,-92.06232863,173.5761624,190.9138502,-100.9237046,151.7924802,208.4522235,-105.9542481,121.3474073,219.1287728,-105.0083451,98.14632106,224.2253445,-105.6615234,67.89913244,225.0685038,-109.3141798,37.3838296,228.7873885,-109.4253272,5.022640192,227.8336821,-104.2965418,-20.58106979,215.5018273,-95.47228166,-48.11070042,178.8315018,-96.10325051,-50.88858409,154.1256744,-94.10880064,171.7484836,140.961465,-76.27009938,167.1160097,163.3348986,-82.63931337,161.9507087,185.3785915,-88.87517053,145.1093325,201.1908293,-93.99985422,118.6537595,210.1533483,-88.27671554,93.39019442,213.8310154,-89.49583501,65.20258345,218.1753666,-91.78531057,36.72925068,217.0040675,-93.1603965,12.13997296,208.732743,-91.27309232,-4.785539163,197.2782621,-84.12724739,-33.88163729,167.7542817,-87.33411391,-37.00276722,152.1861479,-83.99429075,165.7475266,153.9131838,-78.19712052,111.5733425,207.6372762,-84.5958471,55.0391527,214.5323143,-86.62801301,10.42014012,205.2702676,-89.36978132,-22.0297871,180.4447892,-85.77905124,132.8539103,160.5426087,-63.00624758,111.044217,170.7042387,-57.17016075,83.08390284,168.3051164,-50.83446104,56.30539226,173.1189676,-52.2851792,32.45713029,171.1952479,-55.59388909,17.48665123,171.6261315,-59.01304602,-5.176305672,161.2231987,-65.5550336,131.355872,143.5019475,-57.06591634,84.6545721,146.0542351,-47.00923108,36.66892497,147.6635208,-47.79766704,-4.09934677,148.8979468,-62.49242859,174.5628829,140.2086442,-131.6576006,172.573035,167.0585852,-123.3074425,133.6127336,191.396756,-132.3362897,98.25256633,193.6620212,-134.9069851,41.67225694,194.1652356,-130.2815142,-10.03537617,183.3367215,-130.0613203,-32.31857125,166.2996618,-128.9525479,-27.11195266,151.2936677,-128.7622668,94.05427741,145.1147347,-137.1494407,35.519035,144.6123207,-132.7631717,10.76588745,148.6555435,-129.2869904,124.8980202,196.2813373,-125.7877994,38.5314186,196.0705475,-123.5559484
Trachemys_stejnegeri,204,ANSP,18.98,F?,146,Emydidae,A,226.7480073,113.6014196,-39.71555786,226.4031139,130.6505744,-43.32825082,217.635893,149.0774053,-47.35313825,200.5327175,160.7982874,-48.24672557,181.7404234,165.7947476,-47.48105034,161.9858428,166.3170803,-47.97871928,142.3141406,165.9424306,-47.53147626,119.5049473,165.8459723,-47.59428402,94.92016234,162.3738728,-43.78348208,76.02312206,151.8682057,-37.2863264,58.08816852,120.9788821,-39.14599455,57.16073089,100.2210753,-38.34676861,218.0924223,112.1046184,-34.12227439,213.7356225,128.6660896,-36.25054796,208.9090127,144.740676,-39.94552005,195.536457,154.1180007,-41.13647054,179.0955088,159.1044756,-36.52524443,159.4890107,161.2654012,-35.70984225,138.4488187,160.4839491,-34.57231328,118.6419151,156.0730288,-35.96956073,102.2183413,146.8334018,-31.46248163,87.40959535,138.0315317,-31.15772931,71.97876321,115.9750327,-31.54506032,68.02367326,100.1929167,-31.6603909,212.8308516,123.7151625,-33.38405883,174.6664151,159.1242465,-35.25391201,134.2711557,159.19674,-34.31289437,100.3053515,144.8479185,-31.24639905,77.7621674,121.4042572,-29.41958264,192.6955303,121.4711589,-21.79148831,177.9659681,128.3851023,-18.62783571,162.3950417,121.7221901,-14.21701521,143.9320638,126.49428,-13.15028224,128.2972314,118.3386606,-12.44761446,111.711396,120.1523962,-15.56852983,100.1649577,104.8501751,-16.01038076,193.527608,109.8852786,-20.1648778,163.2344087,108.5873852,-12.49145006,131.2698646,104.9272619,-10.27540543,100.437058,102.6770674,-15.7525595,220.5026816,114.4497733,-72.86895553,215.7190088,131.3645256,-69.05186286,186.175009,145.644648,-69.97241057,158.8671242,143.5254611,-68.53102793,122.3847169,139.3782534,-63.57111404,85.61123712,128.301625,-58.47949365,71.20719664,110.9869602,-57.6678859,75.76699829,101.5977529,-58.64195499,163.0678534,108.799873,-70.8693929,124.1042908,106.3199161,-65.71127015,101.7212715,103.6555301,-62.16947304,182.2170233,148.8037074,-62.43148814,122.1968928,141.8375407,-56.46625109
Trachemys_stejnegeri,90045,CM,19.21,M,161,Emydidae,A,225.3250957,107.9606599,117.463548,228.1388361,128.4285449,110.1173727,217.9071461,148.0519289,102.7048497,199.1067614,163.3773479,100.7430847,179.2458358,170.2194642,98.36142412,153.4959292,174.4492385,93.32083477,130.8987715,175.5988573,93.49407622,103.1371343,174.8966765,96.87136326,80.1550979,170.9673103,97.5204044,59.17486054,157.1106554,104.4797556,36.74920367,121.7880317,105.4169182,36.0044292,97.92064134,107.5593991,214.06952,107.4546555,120.1143881,210.9371465,128.4539372,115.9182996,207.0286675,142.8555041,111.6152152,193.9299952,155.0556144,108.5632166,173.7426549,160.7252791,109.7574769,154.3784164,164.5497994,107.4132906,128.4163606,164.6472733,107.9582025,105.4603309,161.0114552,110.3195902,84.9302961,153.1288662,111.8835756,69.52061136,143.5600399,112.0783187,49.24695747,117.6870622,113.4210424,46.20632407,99.11694938,114.9979288,210.904075,118.4348059,119.5315923,169.9710695,161.3419655,109.9423907,121.0037352,162.2173877,110.8309187,77.90930698,148.3864324,113.284968,56.47292853,126.0409458,113.9707666,184.9278896,119.0295812,129.1950257,169.48585,125.2089362,131.6727267,151.8126611,117.8676757,134.3902218,129.018303,124.2835483,133.4787587,113.0241843,118.3111206,134.4053753,92.98049517,122.0113411,130.7633114,76.7113607,108.7216117,129.4181304,184.639973,105.3976691,132.0243291,151.9916364,106.7948636,136.4434199,113.4950693,102.815327,136.8110972,77.3960331,99.63421646,130.5972372,221.2918051,107.0544186,75.53553036,214.340645,126.6460622,77.7686251,186.0931739,143.9862835,72.53646671,159.6669909,145.1809534,71.07579136,112.2376353,141.8033592,75.87505086,71.38756454,128.1071472,76.75743555,55.80351202,110.5117735,78.54032777,60.60236197,97.67152993,78.97998428,154.8925094,104.6371268,69.41648215,113.904726,102.313111,72.59964044,86.46192674,100.0771495,75.11962797,177.4346844,146.9794086,77.73811331,110.177782,142.2829472,84.43453065
Trachemys_stejnegeri,90046,CM,19.64,F,163,Emydidae,A,218.4989316,101.4612304,110.7962786,217.2441224,120.6353851,102.520498,208.2692453,138.3242493,93.97818884,190.6736209,151.4825289,91.18603176,170.9295559,157.2340906,88.77076042,151.1656548,159.9515351,86.86307172,127.0053901,160.8984318,84.57708745,100.6942682,162.431752,85.73734808,73.7711474,158.5047084,90.28545284,54.77209399,145.1157461,94.98338557,34.16792779,114.6163886,98.83390415,33.35666165,94.31207968,100.2684466,205.9125761,101.6866772,115.8336402,201.5050357,120.5129451,109.3140086,195.9542515,133.6326601,104.4787336,185.7026145,144.088196,101.0117465,167.4892518,152.7880864,101.2952918,147.5093688,156.6152447,100.1804428,122.85149,157.0824502,99.85813142,100.4246181,152.3680042,101.6308944,80.68840703,142.0647128,104.3563942,65.72665372,133.6053729,103.972158,49.45591944,111.6991734,107.1198545,45.28872813,94.12378781,107.8569115,202.3656404,113.9848555,111.9497929,164.0644541,152.8286648,102.3076376,118.6381823,155.947463,101.2710254,78.01023195,141.5500819,105.7689861,55.42668515,121.1359194,107.6565367,180.751545,113.7656516,126.4078906,162.8388451,119.0351056,131.3581546,144.6649532,112.401492,136.0833746,122.5928152,119.1599622,134.6615192,109.1648855,113.3124421,134.0469022,86.07838792,116.0946308,125.9077592,74.53911647,103.5179416,123.1383582,178.8987328,99.16084732,131.1253574,144.9244335,101.543092,137.5744046,106.7187021,97.9732995,136.772402,75.13117862,96.20023444,124.9601577,213.1809447,96.96860627,69.73918388,209.3907399,117.3715921,72.28535326,180.6009115,134.2173718,66.94692605,144.471224,135.8228873,63.69088624,99.0464625,132.0934999,68.83880635,68.72240773,122.7478791,68.94100754,48.73638266,105.3362168,73.24997159,50.38469178,92.03989012,76.22669501,142.8757776,94.70638504,61.11350269,100.1266739,92.58734621,65.01597776,85.97739501,92.27037142,67.32572502,172.3582583,137.1355939,70.48479958,101.6284779,133.4237266,77.46619932
Trachemys_stejnegeri,90047,CM,19.64,M,127,Emydidae,A,201.9281295,88.14387089,119.8849922,200.0538301,105.0655691,118.8551364,195.0227049,118.4530921,113.3357358,181.4334069,130.3601285,114.5041237,165.2368942,136.7383278,112.2636176,147.5733464,139.2488711,110.1245011,128.9867531,140.4670503,109.2424128,109.7110128,141.0089317,107.2525696,89.60879786,135.1680964,106.3295241,75.05459345,125.3600225,102.9596801,57.57605636,97.91148945,100.6978923,54.9375214,80.35324619,99.28817744,192.988692,87.09825456,123.1856705,188.2991791,104.1131106,122.0316377,183.6818433,113.6719271,120.7458991,175.0217791,124.1880207,118.9156689,162.179651,129.5899702,119.8370079,144.0268238,132.6990124,119.1688414,126.2259486,133.342986,117.9319905,108.6261457,129.3733381,115.4328912,93.51399816,121.7953301,114.101979,83.47814931,113.7482202,113.4201601,66.90398601,92.21219781,109.7952363,64.4150256,80.67548392,108.0147974,188.8004044,98.24768078,123.5666339,155.975219,131.1474526,122.0825332,122.1604325,133.0359064,119.4533342,90.88489947,118.0041678,114.7161381,72.23797445,99.23537462,112.0194799,169.1390829,92.82675842,133.1427167,157.1969117,99.13187709,135.4174542,141.5589444,92.94611689,137.1004187,124.010037,98.08053876,135.6500477,110.2694578,90.40405251,133.8562575,96.31455542,97.85698008,127.3620123,84.99798717,85.1073071,122.9571929,168.8462582,82.23758414,133.3099591,141.1950466,80.25436635,137.3028964,111.9536269,79.076743,134.7804072,84.32721065,80.00490819,122.7914563,200.6550394,92.05348819,88.26473516,196.6925189,107.0457753,92.16612079,176.0023455,120.6199152,89.88877323,150.8471214,123.5519775,88.62100363,114.8961294,118.452791,86.31434345,85.45504277,109.694148,85.34993905,72.96898239,98.12400572,83.85931339,74.07744009,84.49073876,81.19959714,146.3609896,90.99482172,77.37079023,114.3583638,87.47098625,77.5549978,100.9318912,87.00499632,78.66134743,166.7884539,123.0521577,93.96302294,114.6796981,121.3137804,94.01502264
Trachemys_stejnegeri,90048,CM,19.64,M,142,Emydidae,A,216.6380449,94.7728226,116.5423992,217.1951372,112.1969786,112.0985439,211.4091273,130.694959,107.4003486,197.3272231,143.4060236,102.4563683,179.5586462,152.4674543,100.7051761,161.8264035,158.3489801,94.93818897,136.0049996,159.97265,95.35678819,108.9835576,159.0483901,94.78379337,86.1124782,155.4545157,97.52708289,71.48133235,144.3033096,102.4092646,53.34498394,114.2847411,102.7700913,50.63772672,97.47082009,103.9095388,205.8972854,95.50806365,120.4713341,204.6781238,113.7318761,116.0904851,201.0358373,125.4350415,112.6669089,190.6942518,139.9786227,109.334722,174.8878274,146.805444,108.8796878,155.1461272,151.8685927,108.6899644,131.5432289,153.7166092,107.280073,111.6561915,149.7568758,107.0047979,93.51108657,141.9215513,108.1534045,80.35978317,132.1619184,109.6039581,61.58662845,108.235836,109.3089558,59.10995812,97.17340224,110.1810795,204.2481513,107.0398238,118.5399802,170.2444858,148.8037296,110.9642295,124.6247163,153.7767973,108.1882291,88.66010604,137.6981174,111.1337224,69.60151072,120.0863516,110.3896243,181.9442291,107.9179865,128.5524434,170.0863662,112.6097402,130.7384393,149.4332891,110.906457,134.4130342,131.7434198,116.8193852,133.4776022,113.5282631,110.7834639,132.9091367,97.57277754,117.168738,126.3115938,86.29465294,102.3616576,127.7970726,180.625727,95.69366047,131.5175634,149.570977,95.45572617,135.6307866,112.6913666,99.21959672,135.4961183,85.57269756,96.29141496,128.3441,212.6335226,94.95258177,82.11912795,210.2544818,110.9893918,83.9955275,185.7850961,131.0708831,79.06151155,159.4099214,132.671303,76.3804231,117.2934421,133.1931682,78.71185684,85.12038088,124.0779909,79.55388651,67.34234295,109.9827003,83.23150084,70.66053966,97.71610174,81.93182014,155.0112575,96.44983649,73.79092527,115.8222555,95.29086309,76.17348874,99.30363866,96.17758093,78.29325762,177.6414838,134.0246296,84.63877536,118.5140127,131.6142871,86.22621161
